,Real Kd value,Predicted Kd value
6324,0.9699999999999996,0.97
6325,0.9700000741494131,0.97
6326,0.9674220099150909,0.97
6327,0.9627029124639989,0.96
6328,0.9525932159082294,0.95
6329,0.9391801521974319,0.94
6330,0.0,0.0
6331,0.0,0.0
6332,0.0,0.0
6333,0.0,0.0
6334,0.0,0.0
6335,0.0,0.0
6336,0.0,0.0
6337,0.0,0.0
6338,0.0,0.0
6339,0.0,0.0
6340,0.0,0.0
6341,0.970000042356651,0.97
6342,0.9700000054913298,0.97
6343,0.9700000353799979,0.97
6344,0.9699999981861156,0.97
6345,0.9700000320921275,0.97
6346,0.9700000179921665,0.97
6347,0.9604780735136237,0.96
6348,0.9700000061844177,0.97
6349,0.9700000527808518,0.97
6350,0.9700000110806666,0.97
6351,0.9671593102286415,0.97
6352,0.9532551072053951,0.95
6353,0.9364088266035412,0.93
6354,0.0,0.0
6355,0.0,0.0
6356,0.0,0.0
6357,0.0,0.0
6358,0.0,0.0
6359,0.0,0.0
6360,0.0,0.0
6361,0.0,0.0
6362,0.0,0.0
6363,0.0,0.0
6364,0.0,0.0
6365,0.9700000211262655,0.97
6366,0.9700000320070686,0.97
6367,0.8512628082933417,0.84
6368,0.6762754253267906,0.67
6369,0.7391910409010921,0.73
6370,0.7433709304481949,0.73
6371,0.6845145779074541,0.68
6372,0.9636817852541545,0.97
6373,0.967048243247148,0.97
6374,0.9623737717559733,0.96
6375,0.9554466343285392,0.96
6376,0.9440616405074171,0.94
6377,0.9305543649111684,0.93
6378,0.0,0.0
6379,0.0,0.0
6380,0.0,0.0
6381,0.0,0.0
6382,0.0,0.0
6383,0.0,0.0
6384,0.0,0.0
6385,0.0,0.0
6386,0.0,0.0
6387,0.0,0.0
6388,0.0,0.0
6389,0.9700000571344507,0.97
6390,0.9700000392802142,0.97
6391,0.8775540248490398,0.87
6392,0.8840039319286552,0.87
6393,0.7804606939883226,0.78
6394,0.5401400503062538,0.53
6395,0.6871571810052196,0.7
6396,0.623263729609423,0.62
6397,0.6095992938283659,0.62
6398,0.7890345391959549,0.79
6399,0.5722939519672944,0.57
6400,0.39686289766891153,0.38
6401,0.7559041787970984,0.7
6402,0.0,0.0
6403,0.0,0.0
6404,0.0,0.0
6405,0.0,0.0
6406,0.0,0.0
6407,0.0,0.0
6408,0.0,0.0
6409,0.0,0.0
6410,0.0,0.0
6411,0.0,0.0
6412,0.0,0.0
6413,0.9699999932201858,0.97
6414,0.9700000263959795,0.97
6415,0.9700000636630428,0.97
6416,0.9699999900503501,0.97
6417,0.970000046646696,0.97
6418,0.9700000420107797,0.97
6419,0.9699999877605928,0.97
6420,0.9700000146337813,0.97
6421,0.9700000263487836,0.97
6422,0.970000040737372,0.97
6423,0.9700000063657954,0.97
6424,0.9663262241520264,0.96
6425,0.9645593984609071,0.96
6426,0.0,0.0
6427,0.0,0.0
6428,0.0,0.0
6429,0.0,0.0
6430,0.0,0.0
6431,0.0,0.0
6432,0.0,0.0
6433,0.0,0.0
6434,0.0,0.0
6435,0.0,0.0
6436,0.0,0.0
6437,0.9700000387273509,0.97
6438,0.9700000338794847,0.97
6439,0.9699999790569503,0.97
6440,0.9700000021257296,0.97
6441,0.970000072381071,0.97
6442,0.970000006548256,0.97
6443,0.9699999991211741,0.97
6444,0.9700000524961029,0.97
6445,0.970000063152802,0.97
6446,0.9700000727724213,0.97
6447,0.9700000053207759,0.97
6448,0.9700000186496021,0.97
6449,0.9642261659168276,0.96
6450,0.0,0.0
6451,0.0,0.0
6452,0.0,0.0
6453,0.0,0.0
6454,0.0,0.0
6455,0.0,0.0
6456,0.0,0.0
6457,0.0,0.0
6458,0.0,0.0
6459,0.0,0.0
6460,0.0,0.0
6461,0.9700000724262898,0.97
6462,0.9700000479075529,0.97
6463,0.9700000718287475,0.97
6464,0.9699999927438063,0.97
6465,0.969999989241216,0.97
6466,0.9700000185688271,0.97
6467,0.9700000043930425,0.97
6468,0.9700000332553124,0.97
6469,0.9700000197987938,0.97
6470,0.9700000022362533,0.97
6471,0.9700000182691424,0.97
6472,0.9700000060695231,0.97
6473,0.963220958573858,0.96
6474,0.0,0.0
6475,0.0,0.0
6476,0.0,0.0
6477,0.0,0.0
6478,0.0,0.0
6479,0.0,0.0
6480,0.0,0.0
6481,0.0,0.0
6482,0.0,0.0
6483,0.0,0.0
6484,0.0,0.0
6485,0.9699999950490266,0.97
6486,0.9700000045205407,0.97
6487,0.96999999563371,0.97
6488,0.9700000487723708,0.97
6489,0.9700000726847546,0.97
6490,0.9700000344029927,0.97
6491,0.970000019335774,0.97
6492,0.9700000061280043,0.97
6493,0.970000005658668,0.97
6494,0.9700000816500837,0.97
6495,0.9700000363806821,0.97
6496,0.9700000443385072,0.97
6497,0.9700000458535558,0.97
6498,0.0,0.0
6499,0.0,0.0
6500,0.0,0.0
6501,0.0,0.0
6502,0.0,0.0
6503,0.0,0.0
6504,0.0,0.0
6505,0.0,0.0
6506,0.0,0.0
6507,0.0,0.0
6508,0.0,0.0
6509,0.9700000258241986,0.97
6510,0.9666700806423998,0.97
6511,0.6936498444908002,0.7
6512,0.44961846804418737,0.45
6513,0.3548103300846942,0.36
6514,0.3175968116261453,0.31
6515,0.2752015578581031,0.28
6516,0.2929417767330831,0.28
6517,0.24535228119309804,0.25
6518,0.1275563404835323,0.12
6519,0.1,0.1
6520,0.4118239581508496,0.42
6521,0.4624064957975508,0.44
6522,0.0,0.0
6523,0.0,0.0
6524,0.0,0.0
6525,0.0,0.0
6526,0.0,0.0
6527,0.0,0.0
6528,0.0,0.0
6529,0.0,0.0
6530,0.0,0.0
6531,0.0,0.0
6532,0.0,0.0
6533,0.9700000011162628,0.97
6534,0.9699999974030469,0.97
6535,0.9700000042725447,0.97
6536,0.9700000144679521,0.97
6537,0.9689418526987461,0.97
6538,0.8557356313727763,0.84
6539,0.5905473066937457,0.56
6540,0.5969673614003418,0.57
6541,0.9354554720660746,0.91
6542,0.9676568789975838,0.97
6543,0.9598123764878433,0.96
6544,0.9444425252682419,0.94
6545,0.9311250792966553,0.78
6546,0.0,0.0
6547,0.0,0.0
6548,0.0,0.0
6549,0.0,0.0
6550,0.0,0.0
6551,0.0,0.0
6552,0.0,0.0
6553,0.0,0.0
6554,0.0,0.0
6555,0.0,0.0
6556,0.0,0.0
6557,0.9700000760960006,0.97
6558,0.9700000576007218,0.97
6559,0.8154622338050879,0.8
6560,0.4965325636598156,0.49
6561,0.37131227524810323,0.36
6562,0.333554974265419,0.32
6563,0.2941625811142558,0.28
6564,0.25304956430888415,0.25
6565,0.2020303132510108,0.2
6566,0.13942586617031727,0.15
6567,0.10000000451857595,0.1
6568,0.4269740691098311,0.42
6569,0.3421150616150006,0.28
6570,0.0,0.0
6571,0.0,0.0
6572,0.0,0.0
6573,0.0,0.0
6574,0.0,0.0
6575,0.0,0.0
6576,0.0,0.0
6577,0.0,0.0
6578,0.0,0.0
6579,0.0,0.0
6580,0.0,0.0
6581,0.9700000325829837,0.97
6582,0.9457642175602807,0.94
6583,0.5741275979776185,0.56
6584,0.41752966663108987,0.4
6585,0.33485848988059075,0.32
6586,0.2884485441051808,0.28
6587,0.24673044190005822,0.25
6588,0.20509633772149852,0.22
6589,0.15305328182011915,0.16
6590,0.10000000309491339,0.1
6591,0.3756057243774255,0.37
6592,0.4439586995915096,0.44
6593,0.3836678612124362,0.36
6594,0.0,0.0
6595,0.0,0.0
6596,0.0,0.0
6597,0.0,0.0
6598,0.0,0.0
6599,0.0,0.0
6600,0.0,0.0
6601,0.0,0.0
6602,0.0,0.0
6603,0.0,0.0
6604,0.0,0.0
6605,0.9699999990031429,0.97
6606,0.9606623467700348,0.96
6607,0.6907719209500572,0.68
6608,0.5302954797499142,0.53
6609,0.4522104900018495,0.46
6610,0.4158375147200306,0.42
6611,0.38411627939768767,0.39
6612,0.3325202579447459,0.34
6613,0.385837397673251,0.4
6614,0.7078292844403056,0.73
6615,0.9390323207328526,0.94
6616,0.777296909482537,0.76
6617,0.54965328790332,0.55
6618,0.0,0.0
6619,0.0,0.0
6620,0.0,0.0
6621,0.0,0.0
6622,0.0,0.0
6623,0.0,0.0
6624,0.0,0.0
6625,0.0,0.0
6626,0.0,0.0
6627,0.0,0.0
6628,0.0,0.0
6629,0.9700000775338203,0.97
6630,0.9700000000000024,0.97
6631,0.9657607108674692,0.96
6632,0.8421098286452667,0.84
6633,0.5839470482472169,0.57
6634,0.5502492005987947,0.55
6635,0.5259370066340007,0.53
6636,0.8530389746817165,0.86
6637,0.9593573520195666,0.96
6638,0.9555976814743904,0.95
6639,0.9539309126340503,0.95
6640,0.9348661613970636,0.93
6641,0.9451702109913628,0.94
6642,0.0,0.0
6643,0.0,0.0
6644,0.0,0.0
6645,0.0,0.0
6646,0.0,0.0
6647,0.0,0.0
6648,0.0,0.0
6649,0.0,0.0
6650,0.0,0.0
6651,0.0,0.0
6652,0.0,0.0
6653,0.9700000400187287,0.97
6654,0.9700000022384556,0.97
6655,0.9419246980929792,0.94
6656,0.6260913966771257,0.62
6657,0.4257887453406251,0.42
6658,0.5317237013605502,0.53
6659,0.4862936529767272,0.49
6660,0.4184981178689506,0.42
6661,0.4197451664220481,0.42
6662,0.2723099277476792,0.26
6663,0.2899846058198163,0.28
6664,0.4680496732075893,0.41
6665,0.9426976344781725,0.94
6666,0.0,0.0
6667,0.0,0.0
6668,0.0,0.0
6669,0.0,0.0
6670,0.0,0.0
6671,0.0,0.0
6672,0.0,0.0
6673,0.0,0.0
6674,0.0,0.0
6675,0.0,0.0
6676,0.0,0.0
6677,0.9699999999999992,0.97
6678,0.9659838323624319,0.96
6679,0.8170016212585994,0.84
6680,0.5126246823975655,0.52
6681,0.33785275429176415,0.34
6682,0.30595054726152937,0.31
6683,0.262571309717334,0.26
6684,0.21779780771601606,0.23
6685,0.16234757014362713,0.18
6686,0.09999999999999999,0.1
6687,0.3529945806343589,0.38
6688,0.4418578571526976,0.44
6689,0.263767604039257,0.23
6690,0.0,0.0
6691,0.0,0.0
6692,0.0,0.0
6693,0.0,0.0
6694,0.0,0.0
6695,0.0,0.0
6696,0.0,0.0
6697,0.0,0.0
6698,0.0,0.0
6699,0.0,0.0
6700,0.0,0.0
6701,0.9700000492525478,0.97
6702,0.9637673888667181,0.96
6703,0.7003010937061604,0.68
6704,0.5240268856820455,0.53
6705,0.49665887549035725,0.49
6706,0.4566774758296605,0.46
6707,0.37596791184435807,0.38
6708,0.3322135263359869,0.34
6709,0.5794981100697567,0.6
6710,0.943369488612323,0.94
6711,0.9432296071791549,0.94
6712,0.7600256176744344,0.76
6713,0.7467737251459686,0.72
6714,0.0,0.0
6715,0.0,0.0
6716,0.0,0.0
6717,0.0,0.0
6718,0.0,0.0
6719,0.0,0.0
6720,0.0,0.0
6721,0.0,0.0
6722,0.0,0.0
6723,0.0,0.0
6724,0.0,0.0
6725,0.9700000131948033,0.97
6726,0.9700000376966634,0.97
6727,0.9700000397561088,0.97
6728,0.9700000479453039,0.97
6729,0.9699999940983208,0.97
6730,0.9700000235516097,0.97
6731,0.9700000018012169,0.97
6732,0.9700000210387802,0.97
6733,0.9700000470950159,0.97
6734,0.9700000324282745,0.97
6735,0.9700000599333765,0.97
6736,0.965992401969939,0.97
6737,0.9700000665288042,0.97
6738,0.0,0.0
6739,0.0,0.0
6740,0.0,0.0
6741,0.0,0.0
6742,0.0,0.0
6743,0.0,0.0
6744,0.0,0.0
6745,0.0,0.0
6746,0.0,0.0
6747,0.0,0.0
6748,0.0,0.0
6749,0.9700000166351547,0.97
6750,0.9700000008057257,0.97
6751,0.9700000405645469,0.97
6752,0.9700000798009839,0.97
6753,0.970000061514901,0.97
6754,0.9700000556599476,0.97
6755,0.9700000481749522,0.97
6756,0.9700000427707063,0.97
6757,0.9700000664829235,0.97
6758,0.9700000384913214,0.97
6759,0.9668364816123635,0.97
6760,0.946864754709128,0.94
6761,0.9364664334691419,0.93
6762,0.0,0.0
6763,0.0,0.0
6764,0.0,0.0
6765,0.0,0.0
6766,0.0,0.0
6767,0.0,0.0
6768,0.0,0.0
6769,0.0,0.0
6770,0.0,0.0
6771,0.0,0.0
6772,0.0,0.0
6773,0.9700000334121873,0.97
6774,0.9700000370039582,0.97
6775,0.9674568491644665,0.97
6776,0.8243478595741983,0.81
6777,0.46728363048429605,0.46
6778,0.4132283072506662,0.41
6779,0.38314173243187283,0.37
6780,0.34403195273270365,0.34
6781,0.2905703587534809,0.28
6782,0.26375195038400057,0.25
6783,0.5328474774377114,0.51
6784,0.680779666405051,0.7
6785,0.15177925405347226,0.1
6786,0.0,0.0
6787,0.0,0.0
6788,0.0,0.0
6789,0.0,0.0
6790,0.0,0.0
6791,0.0,0.0
6792,0.0,0.0
6793,0.0,0.0
6794,0.0,0.0
6795,0.0,0.0
6796,0.0,0.0
6797,0.970000063336437,0.97
6798,0.9700000110513483,0.97
6799,0.970000007500702,0.97
6800,0.8944891893008434,0.91
6801,0.5845416644417862,0.6
6802,0.5350357317036261,0.55
6803,0.5133825516089825,0.53
6804,0.8353820477181749,0.86
6805,0.9541439878292195,0.96
6806,0.9495161507566022,0.95
6807,0.9505134760153767,0.95
6808,0.80005335123797,0.77
6809,0.5191856795195295,0.51
6810,0.0,0.0
6811,0.0,0.0
6812,0.0,0.0
6813,0.0,0.0
6814,0.0,0.0
6815,0.0,0.0
6816,0.0,0.0
6817,0.0,0.0
6818,0.0,0.0
6819,0.0,0.0
6820,0.0,0.0
6821,0.9700000111933134,0.97
6822,0.9700000055729948,0.97
6823,0.7480819014050222,0.72
6824,0.467951310231733,0.43
6825,0.31535842816786747,0.28
6826,0.288852354310499,0.28
6827,0.2450198939147154,0.24
6828,0.19642927944988195,0.2
6829,0.1435125495989754,0.14
6830,0.32439683226538923,0.34
6831,0.3623940848334913,0.38
6832,0.45493792231075736,0.46
6833,0.6247101281748417,0.77
6834,0.0,0.0
6835,0.0,0.0
6836,0.0,0.0
6837,0.0,0.0
6838,0.0,0.0
6839,0.0,0.0
6840,0.0,0.0
6841,0.0,0.0
6842,0.0,0.0
6843,0.0,0.0
6844,0.0,0.0
6845,0.9700000333767868,0.97
6846,0.9700000187409102,0.97
6847,0.7812362784900757,0.76
6848,0.5512774967751152,0.54
6849,0.4724349480002023,0.46
6850,0.4292886605579184,0.42
6851,0.382381899180654,0.38
6852,0.39560571040252795,0.4
6853,0.6079034734873319,0.6
6854,0.8937091971354598,0.88
6855,0.9463542159515896,0.94
6856,0.7497038798911516,0.73
6857,0.12001576666597102,0.48
6858,0.0,0.0
6859,0.0,0.0
6860,0.0,0.0
6861,0.0,0.0
6862,0.0,0.0
6863,0.0,0.0
6864,0.0,0.0
6865,0.0,0.0
6866,0.0,0.0
6867,0.0,0.0
6868,0.0,0.0
6869,0.0,0.0
6870,0.9700000339454367,0.97
6871,0.9700000167428225,0.97
6872,0.9700000459221733,0.97
6873,0.970000031192516,0.97
6874,0.9595821590690001,0.96
6875,0.9578855355348121,0.96
6876,0.970000035471651,0.97
6877,0.9574813631114598,0.96
6878,0.8458671330831884,0.83
6879,0.9371561962063163,0.94
6880,0.9332793371658843,0.93
6881,0.0,0.0
6882,0.0,0.0
6883,0.0,0.0
6884,0.0,0.0
6885,0.0,0.0
6886,0.0,0.0
6887,0.0,0.0
6888,0.0,0.0
6889,0.0,0.0
6890,0.0,0.0
6891,0.0,0.0
6892,0.0,0.0
6893,0.0,0.0
6894,0.9700000296036437,0.97
6895,0.9700000544280555,0.97
6896,0.9700000228486377,0.97
6897,0.970000009627368,0.97
6898,0.9700000475404926,0.97
6899,0.9635302630351056,0.96
6900,0.9543397539373878,0.95
6901,0.9685677783645275,0.97
6902,0.9700000027348573,0.97
6903,0.9700000422404551,0.97
6904,0.9536940409794293,0.96
6905,0.0,0.0
6906,0.0,0.0
6907,0.0,0.0
6908,0.0,0.0
6909,0.0,0.0
6910,0.0,0.0
6911,0.0,0.0
6912,0.0,0.0
6913,0.0,0.0
6914,0.0,0.0
6915,0.0,0.0
6916,0.0,0.0
6917,0.0,0.0
6918,0.9700000228141665,0.97
6919,0.9697784082803672,0.97
6920,0.9626576328129192,0.96
6921,0.8135490618845848,0.8
6922,0.4928035119804789,0.49
6923,0.34966934667567445,0.35
6924,0.3179762439308485,0.32
6925,0.26582487984452086,0.28
6926,0.2024771663290698,0.21
6927,0.13962442503846795,0.15
6928,0.4725981827868896,0.46
6929,0.0,0.0
6930,0.0,0.0
6931,0.0,0.0
6932,0.0,0.0
6933,0.0,0.0
6934,0.0,0.0
6935,0.0,0.0
6936,0.0,0.0
6937,0.0,0.0
6938,0.0,0.0
6939,0.0,0.0
6940,0.0,0.0
6941,0.0,0.0
6942,0.9700000415854599,0.97
6943,0.7591373419653165,0.73
6944,0.4905992063855055,0.49
6945,0.38130912186348664,0.36
6946,0.33655334903119466,0.32
6947,0.3238772177481727,0.31
6948,0.47193632080202774,0.47
6949,0.4396656892633389,0.45
6950,0.1589527332711554,0.14
6951,0.10000000145388174,0.1
6952,0.45633916163882715,0.46
6953,0.0,0.0
6954,0.0,0.0
6955,0.0,0.0
6956,0.0,0.0
6957,0.0,0.0
6958,0.0,0.0
6959,0.0,0.0
6960,0.0,0.0
6961,0.0,0.0
6962,0.0,0.0
6963,0.0,0.0
6964,0.0,0.0
6965,0.0,0.0
6966,0.9700000317528471,0.97
6967,0.9700000332228385,0.97
6968,0.9595547673625734,0.96
6969,0.6852466491292116,0.69
6970,0.44740653552200566,0.43
6971,0.4231717800699602,0.42
6972,0.3822475731913998,0.38
6973,0.32343768948528245,0.33
6974,0.5365366384043138,0.54
6975,0.9330897389250136,0.93
6976,0.564814442608486,0.51
6977,0.0,0.0
6978,0.0,0.0
6979,0.0,0.0
6980,0.0,0.0
6981,0.0,0.0
6982,0.0,0.0
6983,0.0,0.0
6984,0.0,0.0
6985,0.0,0.0
6986,0.0,0.0
6987,0.0,0.0
6988,0.0,0.0
6989,0.0,0.0
6990,0.9700000405824387,0.97
6991,0.9700000305739938,0.97
6992,0.9700000573268177,0.97
6993,0.9700000177602857,0.97
6994,0.9700000368545866,0.97
6995,0.9700000589555465,0.97
6996,0.9700000603319665,0.97
6997,0.9700000327078514,0.97
6998,0.9700000378799318,0.97
6999,0.9700000207610442,0.97
7000,0.952707954256713,0.95
7001,0.0,0.0
7002,0.0,0.0
7003,0.0,0.0
7004,0.0,0.0
7005,0.0,0.0
7006,0.0,0.0
7007,0.0,0.0
7008,0.0,0.0
7009,0.0,0.0
7010,0.0,0.0
7011,0.0,0.0
7012,0.0,0.0
7013,0.0,0.0
7014,0.9700000164197107,0.97
7015,0.682877735873635,0.67
7016,0.44392653685243144,0.43
7017,0.3448265291908443,0.33
7018,0.3554172574399894,0.35
7019,0.3095509331909874,0.31
7020,0.2624294960593441,0.25
7021,0.21621318648423507,0.21
7022,0.3408252018514568,0.34
7023,0.3899233348888596,0.38
7024,0.4439444951092549,0.44
7025,0.0,0.0
7026,0.0,0.0
7027,0.0,0.0
7028,0.0,0.0
7029,0.0,0.0
7030,0.0,0.0
7031,0.0,0.0
7032,0.0,0.0
7033,0.0,0.0
7034,0.0,0.0
7035,0.0,0.0
7036,0.0,0.0
7037,0.0,0.0
7038,0.9699999939571553,0.97
7039,0.9657160668946467,0.97
7040,0.965407869061906,0.97
7041,0.7624663570236092,0.77
7042,0.3988847422596068,0.39
7043,0.3735930601529237,0.38
7044,0.33150562179671655,0.34
7045,0.26425855637006834,0.28
7046,0.31191697145522196,0.31
7047,0.4126317146797456,0.39
7048,0.10000000120552706,0.1
7049,0.0,0.0
7050,0.0,0.0
7051,0.0,0.0
7052,0.0,0.0
7053,0.0,0.0
7054,0.0,0.0
7055,0.0,0.0
7056,0.0,0.0
7057,0.0,0.0
7058,0.0,0.0
7059,0.0,0.0
7060,0.0,0.0
7061,0.0,0.0
7062,0.9700000429261607,0.97
7063,0.9700000053011981,0.97
7064,0.9700000346308312,0.97
7065,0.9604724999884919,0.96
7066,0.9500258702282642,0.95
7067,0.8789378755532931,0.87
7068,0.5635924822963687,0.56
7069,0.6071535993257167,0.6
7070,0.9422850559689017,0.94
7071,0.9499333639217705,0.95
7072,0.7112672909190759,0.7
7073,0.0,0.0
7074,0.0,0.0
7075,0.0,0.0
7076,0.0,0.0
7077,0.0,0.0
7078,0.0,0.0
7079,0.0,0.0
7080,0.0,0.0
7081,0.0,0.0
7082,0.0,0.0
7083,0.0,0.0
7084,0.0,0.0
7085,0.0,0.0
7086,0.9700000652999393,0.97
7087,0.7636565558914142,0.76
7088,0.4671801463643009,0.49
7089,0.3184110064605929,0.33
7090,0.28558510086307104,0.28
7091,0.24739429193527546,0.25
7092,0.19942100035433,0.2
7093,0.14838805874050515,0.15
7094,0.33142566697219017,0.34
7095,0.38119811140207704,0.38
7096,0.4866509204947684,0.49
7097,0.0,0.0
7098,0.0,0.0
7099,0.0,0.0
7100,0.0,0.0
7101,0.0,0.0
7102,0.0,0.0
7103,0.0,0.0
7104,0.0,0.0
7105,0.0,0.0
7106,0.0,0.0
7107,0.0,0.0
7108,0.0,0.0
7109,0.0,0.0
7110,0.9700000419642351,0.97
7111,0.9458041200770897,0.95
7112,0.6294346989761748,0.62
7113,0.48059696555391646,0.47
7114,0.5586171759895254,0.54
7115,0.7708911387688462,0.76
7116,0.7452551001839549,0.73
7117,0.5510398877917101,0.53
7118,0.6340557016214224,0.62
7119,0.5322466872216237,0.51
7120,0.2650143409376129,0.22
7121,0.0,0.0
7122,0.0,0.0
7123,0.0,0.0
7124,0.0,0.0
7125,0.0,0.0
7126,0.0,0.0
7127,0.0,0.0
7128,0.0,0.0
7129,0.0,0.0
7130,0.0,0.0
7131,0.0,0.0
7132,0.0,0.0
7133,0.0,0.0
7134,0.96999999898364,0.97
7135,0.5809173033265104,0.56
7136,0.3776186185445434,0.37
7137,0.3981744058734125,0.39
7138,0.39331077022352146,0.38
7139,0.21089353138923658,0.21
7140,0.26729760402828745,0.28
7141,0.2935456909371851,0.31
7142,0.3353838133247565,0.36
7143,0.38995778083972715,0.41
7144,0.5195069826270214,0.54
7145,0.0,0.0
7146,0.0,0.0
7147,0.0,0.0
7148,0.0,0.0
7149,0.0,0.0
7150,0.0,0.0
7151,0.0,0.0
7152,0.0,0.0
7153,0.0,0.0
7154,0.0,0.0
7155,0.0,0.0
7156,0.0,0.0
7157,0.0,0.0
7158,0.9700000075611496,0.97
7159,0.9700000029312078,0.97
7160,0.9700000615372828,0.97
7161,0.9543285812365869,0.95
7162,0.7641645071115607,0.76
7163,0.6540075067471277,0.64
7164,0.5085582651876636,0.49
7165,0.3570275537888993,0.36
7166,0.7119503855632592,0.7
7167,0.9464688077381515,0.95
7168,0.7173620504513666,0.7
7169,0.0,0.0
7170,0.0,0.0
7171,0.0,0.0
7172,0.0,0.0
7173,0.0,0.0
7174,0.0,0.0
7175,0.0,0.0
7176,0.0,0.0
7177,0.0,0.0
7178,0.0,0.0
7179,0.0,0.0
7180,0.0,0.0
7181,0.0,0.0
7182,0.9699999962518493,0.97
7183,0.9669337674635796,0.96
7184,0.8247093958159621,0.82
7185,0.47114460179394674,0.46
7186,0.34428368034926893,0.35
7187,0.44781632154829065,0.46
7188,0.4832883662494213,0.49
7189,0.4825745952903713,0.49
7190,0.481047677219742,0.47
7191,0.31623247706923946,0.28
7192,0.42780933718165054,0.42
7193,0.0,0.0
7194,0.0,0.0
7195,0.0,0.0
7196,0.0,0.0
7197,0.0,0.0
7198,0.0,0.0
7199,0.0,0.0
7200,0.0,0.0
7201,0.0,0.0
7202,0.0,0.0
7203,0.0,0.0
7204,0.0,0.0
7205,0.0,0.0
7206,0.9700000121779255,0.97
7207,0.5875285068571829,0.56
7208,0.39676607266572256,0.37
7209,0.2687618058191748,0.26
7210,0.2144881974747885,0.22
7211,0.16674149362727053,0.17
7212,0.2843389201755203,0.28
7213,0.31342607055624266,0.31
7214,0.3556039519684673,0.36
7215,0.4103625472201605,0.42
7216,0.5083089615790322,0.49
7217,0.0,0.0
7218,0.0,0.0
7219,0.0,0.0
7220,0.0,0.0
7221,0.0,0.0
7222,0.0,0.0
7223,0.0,0.0
7224,0.0,0.0
7225,0.0,0.0
7226,0.0,0.0
7227,0.0,0.0
7228,0.0,0.0
7229,0.0,0.0
7230,0.9700000141795513,0.97
7231,0.77191790966548,0.73
7232,0.5520692881286428,0.54
7233,0.439302884805693,0.43
7234,0.4669493710489573,0.47
7235,0.41748322095666646,0.42
7236,0.5182583909902522,0.53
7237,0.8842676624214798,0.9
7238,0.9371757495550366,0.94
7239,0.7319967386860513,0.73
7240,0.4575535415533954,0.42
7241,0.0,0.0
7242,0.0,0.0
7243,0.0,0.0
7244,0.0,0.0
7245,0.0,0.0
7246,0.0,0.0
7247,0.0,0.0
7248,0.0,0.0
7249,0.0,0.0
7250,0.0,0.0
7251,0.0,0.0
7252,0.0,0.0
7253,0.0,0.0
7254,0.9700000361960219,0.97
7255,0.5691771861193642,0.56
7256,0.3695370880962363,0.37
7257,0.24693360105141596,0.25
7258,0.1993758841980185,0.2
7259,0.15711948389501862,0.16
7260,0.27197977505385634,0.28
7261,0.3021854583390392,0.31
7262,0.3460699461173312,0.36
7263,0.40453227634895034,0.43
7264,0.4717159419356846,0.49
7265,0.0,0.0
7266,0.0,0.0
7267,0.0,0.0
7268,0.0,0.0
7269,0.0,0.0
7270,0.0,0.0
7271,0.0,0.0
7272,0.0,0.0
7273,0.0,0.0
7274,0.0,0.0
7275,0.0,0.0
7276,0.0,0.0
7277,0.0,0.0
7278,0.9700000052333971,0.97
7279,0.6024852863483704,0.56
7280,0.40041292527074573,0.37
7281,0.27283942839257747,0.26
7282,0.21422739602688162,0.21
7283,0.1661496665007616,0.17
7284,0.2773208335282568,0.28
7285,0.30838532629562543,0.31
7286,0.3529738621317594,0.36
7287,0.41121261810444965,0.43
7288,0.48845253031681113,0.49
7289,0.0,0.0
7290,0.0,0.0
7291,0.0,0.0
7292,0.0,0.0
7293,0.0,0.0
7294,0.0,0.0
7295,0.0,0.0
7296,0.0,0.0
7297,0.0,0.0
7298,0.0,0.0
7299,0.0,0.0
7300,0.0,0.0
7301,0.0,0.0
7302,0.9700000221921832,0.97
7303,0.7071138805468369,0.67
7304,0.482209555811277,0.46
7305,0.3684892166254306,0.36
7306,0.3111624442395492,0.3
7307,0.26785725776298086,0.25
7308,0.21360958623943369,0.21
7309,0.20578192114058153,0.21
7310,0.24379389328565285,0.22
7311,0.4000589138382542,0.38
7312,0.5120871050804422,0.46
7313,0.0,0.0
7314,0.0,0.0
7315,0.0,0.0
7316,0.0,0.0
7317,0.0,0.0
7318,0.0,0.0
7319,0.0,0.0
7320,0.0,0.0
7321,0.0,0.0
7322,0.0,0.0
7323,0.0,0.0
7324,0.0,0.0
7325,0.0,0.0
7326,0.9700000339453776,0.97
7327,0.6018632904537123,0.56
7328,0.3962460343327368,0.37
7329,0.2593599639220863,0.25
7330,0.20351149482708947,0.21
7331,0.15156661464418625,0.16
7332,0.283779125968767,0.28
7333,0.31288963818948096,0.31
7334,0.35358765234922257,0.36
7335,0.41271865772321625,0.43
7336,0.503161764583395,0.49
7337,0.0,0.0
7338,0.0,0.0
7339,0.0,0.0
7340,0.0,0.0
7341,0.0,0.0
7342,0.0,0.0
7343,0.0,0.0
7344,0.0,0.0
7345,0.0,0.0
7346,0.0,0.0
7347,0.0,0.0
7348,0.0,0.0
7349,0.0,0.0
7350,0.9700000156263802,0.97
7351,0.7133706203801191,0.67
7352,0.5221067129436424,0.49
7353,0.390204086447919,0.38
7354,0.31695604916623255,0.31
7355,0.3371434760977078,0.35
7356,0.339776934517557,0.35
7357,0.32819877604863085,0.33
7358,0.6131246122226434,0.62
7359,0.7985418780213162,0.8
7360,0.5757160526599726,0.55
7361,0.0,0.0
